promptID,pairID,premise,premise_binary_parse,premise_parse,hypothesis,hypothesis_binary_parse,hypothesis_parse,genre,label
47013,47013c,i think so i don't know i just uh i'm unhappy with it but and well i'm i'm sort of semi fortunate right now i'm a graduate student so i don't make that much what i make isn't taxed very highly because i'm still in school,( i ( think ( ( ( ( so ( i ( ( do n't ) ( ( know i ) just ) ) ) ) ( uh ( i ( ( 'm ( unhappy ( with it ) ) ) ( ( but and ) well ) ) ) ) ) ( i ( 'm ( i ( ( ( 'm ( sort ( of semi ) ) ) fortunate ) ( right now ) ) ) ) ) ) ( i ( 'm ( ( a ( graduate student ) ) ( so ( i ( ( do n't ) ( make ( that ( ( much ( what ( i make ) ) ) ( ( is n't ) ( ( taxed ( very highly ) ) ( because ( i ( ( 'm still ) ( in school ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),(ROOT (S (NP (FW i)) (VP (VBP think) (S (S (IN so) (NP (FW i)) (VP (VBP do) (RB n't) (VP (VB know) (NP (FW i)) (ADVP (RB just))))) (S (INTJ (UH uh)) (NP (FW i)) (VP (VBP 'm) (ADJP (JJ unhappy) (PP (IN with) (NP (PRP it)))) (ADVP (RB but) (CC and) (RB well)))) (S (NP (FW i)) (VP (VBP 'm) (NP (NP (FW i)) (SBAR (S (VP (VBP 'm) (ADVP (NN sort) (PP (IN of) (NP (NNS semi)))) (ADJP (JJ fortunate)) (ADVP (RB right) (RB now)))))))) (S (NP (FW i)) (VP (VBP 'm) (NP (NP (DT a) (JJ graduate) (NN student)) (SBAR (IN so) (S (NP (FW i)) (VP (VBP do) (RB n't) (VP (VB make) (SBAR (IN that) (S (NP (NP (RB much)) (SBAR (WHNP (WP what)) (S (NP (FW i)) (VP (VBP make))))) (VP (VBZ is) (RB n't) (VP (VBN taxed) (ADJP (RB very) (RB highly)) (SBAR (IN because) (S (NP (FW i)) (VP (VBP 'm) (ADVP (RB still)) (PP (IN in) (NP (NN school))))))))))))))))))))),I have never been a college student.,( I ( ( ( have never ) ( been ( a ( college student ) ) ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBP have) (ADVP (RB never)) (VP (VBN been) (NP (DT a) (NN college) (NN student)))) (. .))),telephone,2
20566,20566e,"He thought about ways to achieve this life goal for a long time, which means until he learned the basics of text editing, which happened at his first job at a firm trading in plastic bags landfill disposal permits.","( He ( ( ( thought ( about ways ) ) ( to ( ( achieve ( this ( life goal ) ) ) ( for ( ( ( a ( long time ) ) , ) ( which ( means ( until ( he ( learned ( ( the basics ) ( of ( ( ( text editing ) , ) ( which ( ( happened ( at ( his ( first job ) ) ) ) ( at ( ( a ( firm trading ) ) ( in ( plastic ( bags ( landfill ( disposal permits ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (PRP He)) (VP (VBD thought) (PP (IN about) (NP (NNS ways))) (S (VP (TO to) (VP (VB achieve) (NP (DT this) (NN life) (NN goal)) (PP (IN for) (NP (NP (DT a) (JJ long) (NN time)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ means) (SBAR (IN until) (S (NP (PRP he)) (VP (VBD learned) (NP (NP (DT the) (NNS basics)) (PP (IN of) (NP (NP (NN text) (NN editing)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBD happened) (PP (IN at) (NP (PRP$ his) (JJ first) (NN job))) (PP (IN at) (NP (NP (DT a) (NN firm) (NN trading)) (PP (IN in) (NP (JJ plastic) (NNS bags) (NN landfill) (NN disposal) (NNS permits))))))))))))))))))))))) (. .)))",He thought about ways to achieve his life goals for a long time.,( He ( ( ( thought ( about ways ) ) ( to ( ( achieve ( his ( life goals ) ) ) ( for ( a ( long time ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBD thought) (PP (IN about) (NP (NNS ways))) (S (VP (TO to) (VP (VB achieve) (NP (PRP$ his) (NN life) (NNS goals)) (PP (IN for) (NP (DT a) (JJ long) (NN time))))))) (. .))),fiction,0
33754,33754e,"Kofukuji's many surviving artworks and artifacts are housed in its newest building, the Museum of National Treasures, a fireproof repository built in 1958 to honor Kofukuji's immense cultural and historic importance.","( ( ( ( ( Kofukuji 's ) ( many ( surviving artworks ) ) ) and ) artifacts ) ( ( are ( housed ( in ( ( ( its ( newest building ) ) , ) ( ( the Museum ) ( of ( ( ( National Treasures ) , ) ( ( a fireproof ) ( repository ( ( built ( in 1958 ) ) ( to ( honor ( ( Kofukuji 's ) ( immense ( ( ( cultural and ) historic ) importance ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (NP (NP (NNP Kofukuji) (POS 's)) (JJ many) (VBG surviving) (NNS artworks)) (CC and) (NP (NNS artifacts))) (VP (VBP are) (VP (VBN housed) (PP (IN in) (NP (NP (PRP$ its) (JJS newest) (NN building)) (, ,) (NP (NP (DT the) (NN Museum)) (PP (IN of) (NP (NP (NNP National) (NNP Treasures)) (, ,) (NP (NP (DT a) (NN fireproof)) (VP (ADVP (RB repository)) (VBN built) (PP (IN in) (NP (CD 1958))) (S (VP (TO to) (VP (VB honor) (NP (NP (NNP Kofukuji) (POS 's)) (NN immense) (ADJP (JJ cultural) (CC and) (JJ historic)) (NN importance)))))))))))))) (. .)))",The fireproof repository built in 1958 is considered to be enough to protect the artifacts.,( ( ( The fireproof ) ( repository ( built ( in 1958 ) ) ) ) ( ( is ( considered ( to ( be ( enough ( to ( protect ( the artifacts ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN fireproof)) (VP (ADVP (RB repository)) (VBN built) (PP (IN in) (NP (CD 1958))))) (VP (VBZ is) (VP (VBN considered) (S (VP (TO to) (VP (VB be) (ADJP (JJ enough) (S (VP (TO to) (VP (VB protect) (NP (DT the) (NNS artifacts))))))))))) (. .))),travel,0
95566,95566n,no not near as much as i'd like to i mean i've i tend to stay pretty busy at my job and uh,( ( ( ( ( no not ) near ) as ) much ) ( as ( i ( 'd ( like ( to ( ( i ( mean i ) ) ( 've ( i ( tend ( to ( ( stay ( pretty busy ) ) ( at ( my ( ( job and ) uh ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),(ROOT (FRAG (ADVP (ADVP (RB no) (RB not)) (RB near) (RB as) (JJ much)) (SBAR (IN as) (S (NP (FW i)) (VP (MD 'd) (VP (VB like) (PP (TO to) (NP (NP (FW i) (FW mean) (FW i)) (SBAR (S (VP (VBP 've) (NP (NP (FW i)) (SBAR (S (VP (VBP tend) (S (VP (TO to) (VP (VB stay) (ADJP (RB pretty) (JJ busy)) (PP (IN at) (NP (PRP$ my) (NN job) (CC and) (NN uh))))))))))))))))))))),"If my job wasn't so busy, I do that a lot more.","( ( If ( ( my job ) ( ( was n't ) ( so busy ) ) ) ) ( , ( I ( ( do ( that ( ( a lot ) more ) ) ) . ) ) ) )","(ROOT (S (SBAR (IN If) (S (NP (PRP$ my) (NN job)) (VP (VBD was) (RB n't) (ADJP (RB so) (JJ busy))))) (, ,) (NP (PRP I)) (VP (VBP do) (S (NP (DT that)) (ADJP (NP (DT a) (RB lot)) (JJR more)))) (. .)))",telephone,1
14683,14683n,We have a problem concerning gift etiquette.,( We ( ( have ( ( a problem ) ( concerning ( gift etiquette ) ) ) ) . ) ),(ROOT (S (NP (PRP We)) (VP (VBP have) (NP (NP (DT a) (NN problem)) (PP (VBG concerning) (NP (NN gift) (NN etiquette))))) (. .))),The problem we have with gift etiquette is people not knowing how to choose appropriate gifts.,( ( ( The problem ) ( we ( have ( with ( gift etiquette ) ) ) ) ) ( ( is ( people ( not ( knowing ( how ( to ( choose ( appropriate gifts ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN problem)) (SBAR (S (NP (PRP we)) (VP (VBP have) (VP (PP (IN with) (NP (NN gift) (NN etiquette)))))))) (VP (VBZ is) (NP (NP (NNS people)) (VP (RB not) (VBG knowing) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB choose) (NP (JJ appropriate) (NNS gifts))))))))) (. .))),slate,1
58618,58618c,The Inglethorps did not appear. ,( ( The Inglethorps ) ( ( ( did not ) appear ) . ) ),(ROOT (S (NP (DT The) (NNPS Inglethorps)) (VP (VBD did) (RB not) (VP (VB appear))) (. .))),The Inglethorps were the first ones to turn up.,( ( The Inglethorps ) ( ( were ( the ( first ( ones ( to ( turn up ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNPS Inglethorps)) (VP (VBD were) (NP (DT the) (JJ first) (NNS ones) (S (VP (TO to) (VP (VB turn) (PRT (RP up))))))) (. .))),fiction,2
33940,33940n,equivalent to increasing national saving to 19.,( ( equivalent ( to ( ( increasing ( national saving ) ) ( to 19 ) ) ) ) . ),(ROOT (S (ADJP (JJ equivalent) (PP (TO to) (S (VP (VBG increasing) (NP (JJ national) (NN saving)) (PP (TO to) (NP (CD 19))))))) (. .))),National savings are 18 now.,( ( National savings ) ( ( ( are 18 ) now ) . ) ),(ROOT (S (NP (NNP National) (NNS savings)) (VP (VBP are) (NP (CD 18)) (ADVP (RB now))) (. .))),government,1
144121,144121c,"There's a sort of bidding war going on, with law schools offering ever-increasing financial packages -- most of it loans, said Dean Glen. ","( ( There ( 's ( ( a sort ) ( of ( ( bidding war ) ( ( ( going on ) , ) ( with ( ( law schools ) ( offering ( ( ( ever-increasing ( financial packages ) ) -- ) ( most ( of ( it loans ) ) ) ) ) ) ) ) ) ) ) ) ) ( , ( ( said ( Dean Glen ) ) . ) ) )","(ROOT (SINV (S (NP (EX There)) (VP (VBZ 's) (NP (NP (DT a) (NN sort)) (PP (IN of) (NP (NP (NN bidding) (NN war)) (VP (VBG going) (PRT (RP on)) (, ,) (PP (IN with) (NP (NP (NN law) (NNS schools)) (VP (VBG offering) (NP (NP (JJ ever-increasing) (JJ financial) (NNS packages)) (: --) (NP (NP (JJS most)) (PP (IN of) (NP (PRP it) (NNS loans)))))))))))))) (, ,) (VP (VBD said)) (NP (NNP Dean) (NNP Glen)) (. .)))",No one really cares about the new students coming to their institutions. ,( ( No one ) ( really ( ( cares ( about ( ( the ( new students ) ) ( coming ( to ( their institutions ) ) ) ) ) ) . ) ) ),(ROOT (S (NP (DT No) (NN one)) (ADVP (RB really)) (VP (VBZ cares) (PP (IN about) (NP (NP (DT the) (JJ new) (NNS students)) (VP (VBG coming) (PP (TO to) (NP (PRP$ their) (NNS institutions))))))) (. .))),government,2
7030,7030n,"Today, as always, the time-honored occupations of fishing and farming support Martinique's fragile existence the delicious rum also helps.","( Today ( , ( ( as always ) ( , ( ( ( the ( time-honored occupations ) ) ( of ( ( fishing and ) farming ) ) ) ( ( support ( ( ( Martinique 's ) ( fragile existence ) ) ( ( the ( delicious rum ) ) ( also helps ) ) ) ) . ) ) ) ) ) )","(ROOT (S (NP (NN Today)) (, ,) (PP (IN as) (ADVP (RB always))) (, ,) (NP (NP (DT the) (JJ time-honored) (NNS occupations)) (PP (IN of) (NP (NN fishing) (CC and) (NN farming)))) (VP (VBP support) (NP (NP (NP (NNP Martinique) (POS 's)) (JJ fragile) (NN existence)) (SBAR (S (NP (DT the) (JJ delicious) (NN rum)) (ADVP (RB also)) (VP (VBZ helps)))))) (. .)))",Martinique makes more money from fishing than from farming.,( Martinique ( ( ( makes ( more money ) ) ( from ( fishing ( than ( from farming ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Martinique)) (VP (VBZ makes) (NP (JJR more) (NN money)) (PP (IN from) (S (VP (VBG fishing) (PP (IN than) (PP (IN from) (NP (NN farming)))))))) (. .))),travel,1
80727,80727n,Comments regarding enforcement issues and questions raised by the regulated industry were addressed by EPA in four Detergent Rule Question and Answer Documents.,( ( Comments ( regarding ( ( enforcement ( ( issues and ) questions ) ) ( raised ( by ( the ( regulated industry ) ) ) ) ) ) ) ( ( were ( ( addressed ( by EPA ) ) ( in ( four ( Detergent ( Rule ( Question ( and ( Answer Documents ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNS Comments)) (PP (VBG regarding) (NP (NP (NN enforcement) (NNS issues) (CC and) (NNS questions)) (VP (VBN raised) (PP (IN by) (NP (DT the) (JJ regulated) (NN industry))))))) (VP (VBD were) (VP (VBN addressed) (PP (IN by) (NP (NNP EPA))) (PP (IN in) (NP (CD four) (NNP Detergent) (NNP Rule) (NNP Question) (CC and) (NNP Answer) (NNS Documents))))) (. .))),All the issues and questions raised by the regulated industry were addressed by the EPA.,( ( ( All ( the ( ( issues and ) questions ) ) ) ( raised ( by ( the ( regulated industry ) ) ) ) ) ( ( were ( addressed ( by ( the EPA ) ) ) ) . ) ),(ROOT (S (NP (NP (PDT All) (DT the) (NNS issues) (CC and) (NNS questions)) (VP (VBN raised) (PP (IN by) (NP (DT the) (JJ regulated) (NN industry))))) (VP (VBD were) (VP (VBN addressed) (PP (IN by) (NP (DT the) (NNP EPA))))) (. .))),government,1
90744,90744n,"The Ottoman Empire surrendered when World War I ended the following year, and, following a declaration by the League of Nations (the forerunner to the United Nations), Britain became rulers of Palestine by mandate.","( ( The ( Ottoman Empire ) ) ( ( surrendered ( ( ( when World ) War ) ( ( ( ( ( I ( ended ( the ( following year ) ) ) ) , ) and ) , ) ( ( following ( ( a declaration ) ( by ( ( the League ) ( of ( Nations ( -LRB- ( ( ( the forerunner ) ( to ( the ( United Nations ) ) ) ) -RRB- ) ) ) ) ) ) ) ) ( , ( Britain ( ( became ( rulers ( of Palestine ) ) ) ( by mandate ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (NNP Ottoman) (NNP Empire)) (VP (VBD surrendered) (SBAR (WHNP (WHADVP (WRB when)) (NNP World) (NN War)) (S (S (NP (PRP I)) (VP (VBD ended) (NP (DT the) (JJ following) (NN year)))) (, ,) (CC and) (, ,) (S (PP (VBG following) (NP (NP (DT a) (NN declaration)) (PP (IN by) (NP (NP (DT the) (NNP League)) (PP (IN of) (NP (NP (NNPS Nations)) (PRN (-LRB- -LRB-) (NP (NP (DT the) (NN forerunner)) (PP (TO to) (NP (DT the) (NNP United) (NNPS Nations)))) (-RRB- -RRB-)))))))) (, ,) (NP (NNP Britain)) (VP (VBD became) (NP (NP (NNS rulers)) (PP (IN of) (NP (NNP Palestine)))) (PP (IN by) (NP (NN mandate)))))))) (. .)))","If the Ottoman Empire never surrendered, Palestine wouldn't have been ruled by the British.","( ( If ( ( the ( Ottoman Empire ) ) ( never surrendered ) ) ) ( , ( Palestine ( ( ( would n't ) ( have ( been ( ruled ( by ( the British ) ) ) ) ) ) . ) ) ) )","(ROOT (S (SBAR (IN If) (S (NP (DT the) (NNP Ottoman) (NNP Empire)) (ADVP (RB never)) (VP (VBD surrendered)))) (, ,) (NP (NNP Palestine)) (VP (MD would) (RB n't) (VP (VB have) (VP (VBN been) (VP (VBN ruled) (PP (IN by) (NP (DT the) (NNP British))))))) (. .)))",travel,1
54802,54802c,You're mad.,( You ( ( 're mad ) . ) ),(ROOT (S (NP (PRP You)) (VP (VBP 're) (ADJP (JJ mad))) (. .))),You are still sane.,( You ( ( ( are still ) sane ) . ) ),(ROOT (S (NP (PRP You)) (VP (VBP are) (ADVP (RB still)) (ADJP (JJ sane))) (. .))),fiction,2
15953,15953e,"Inside, a huge mountain of a man, even bigger than Thorn, fought with a huge two-handed axe.","( Inside ( , ( ( ( ( ( ( a ( huge mountain ) ) ( of ( a man ) ) ) , ) ( ( even bigger ) ( than Thorn ) ) ) , ) ( ( fought ( with ( a ( huge ( two-handed axe ) ) ) ) ) . ) ) ) )","(ROOT (S (PP (IN Inside)) (, ,) (NP (NP (DT a) (JJ huge) (NN mountain)) (PP (IN of) (NP (DT a) (NN man))) (, ,) (ADJP (ADJP (RB even) (JJR bigger)) (PP (IN than) (NP (NNP Thorn)))) (, ,)) (VP (VBD fought) (PP (IN with) (NP (DT a) (JJ huge) (JJ two-handed) (NN axe)))) (. .)))",The man was extremely large. ,( ( The man ) ( ( was ( extremely large ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBD was) (ADJP (RB extremely) (JJ large))) (. .))),fiction,0
60199,60199c,Jon had only seen two people move that fast in his life,( Jon ( ( had only ) ( seen ( ( two people ) ( ( move ( that fast ) ) ( in ( his life ) ) ) ) ) ) ),(ROOT (S (NP (NNP Jon)) (VP (VBD had) (ADVP (RB only)) (VP (VBN seen) (S (NP (CD two) (NNS people)) (VP (VB move) (ADVP (RB that) (RB fast)) (PP (IN in) (NP (PRP$ his) (NN life))))))))),Jon knew at least 500 people with the same speed.,( Jon ( ( ( knew ( ( ( at least ) 500 ) people ) ) ( with ( the ( same speed ) ) ) ) . ) ),(ROOT (S (NP (NNP Jon)) (VP (VBD knew) (NP (QP (IN at) (JJS least) (CD 500)) (NNS people)) (PP (IN with) (NP (DT the) (JJ same) (NN speed)))) (. .))),fiction,2
127080,127080c,We developed technical assistance funds for creative planning projects and obtained a $15.,( We ( ( ( ( ( developed ( technical ( assistance funds ) ) ) ( for ( creative ( planning projects ) ) ) ) and ) ( obtained ( a ( $ 15 ) ) ) ) . ) ),(ROOT (S (NP (PRP We)) (VP (VP (VBD developed) (NP (JJ technical) (NN assistance) (NNS funds)) (PP (IN for) (NP (JJ creative) (NN planning) (NNS projects)))) (CC and) (VP (VBD obtained) (NP (DT a) ($ $) (CD 15)))) (. .))),No technical assistance funds for creative projects were developed.,( ( ( No ( technical ( assistance funds ) ) ) ( for ( creative projects ) ) ) ( ( were developed ) . ) ),(ROOT (S (NP (NP (DT No) (JJ technical) (NN assistance) (NNS funds)) (PP (IN for) (NP (JJ creative) (NNS projects)))) (VP (VBD were) (VP (VBN developed))) (. .))),government,2
114449,114449n,"I have done my best to target unpopulated areas at unpopulated times, but the guilt still weights heavy on my soul.'","( ( ( ( ( ( I ( have ( ( done ( my best ) ) ( to ( ( target ( unpopulated areas ) ) ( at ( unpopulated times ) ) ) ) ) ) ) , ) but ) ( ( the guilt ) ( still ( weights ( heavy ( on ( my soul ) ) ) ) ) ) ) . ) ' )","(ROOT (S (S (NP (PRP I)) (VP (VBP have) (VP (VBN done) (NP (PRP$ my) (JJS best)) (S (VP (TO to) (VP (VB target) (NP (JJ unpopulated) (NNS areas)) (PP (IN at) (NP (JJ unpopulated) (NNS times))))))))) (, ,) (CC but) (S (NP (DT the) (NN guilt)) (ADVP (RB still)) (VP (VBZ weights) (ADJP (JJ heavy) (PP (IN on) (NP (PRP$ my) (NN soul)))))) (. .) ('' ')))",Many people have died even though the areas were supposed to be unpopulated.,( ( Many people ) ( ( have ( died ( even ( though ( ( the areas ) ( were ( supposed ( to ( be unpopulated ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Many) (NNS people)) (VP (VBP have) (VP (VBN died) (SBAR (RB even) (IN though) (S (NP (DT the) (NNS areas)) (VP (VBD were) (VP (VBN supposed) (S (VP (TO to) (VP (VB be) (VP (VBN unpopulated))))))))))) (. .))),fiction,1
82749,82749e,"5 billion, but households' wealth declined by nearly $842 billion (2 percent) largely as a result of the drop in the market value of households' stock holdings.","( ( 5 billion ) ( , ( but ( ( ( ( households ' ) wealth ) ( ( declined ( ( by ( ( nearly ( ( $ 842 ) billion ) ) ( -LRB- ( ( 2 percent ) -RRB- ) ) ) ) largely ) ) ( as ( ( a result ) ( of ( ( the drop ) ( in ( ( the ( market value ) ) ( of ( ( households ' ) ( stock holdings ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (FRAG (NP (CD 5) (CD billion)) (, ,) (CC but) (S (NP (NP (NNS households) (POS ')) (NN wealth)) (VP (VBD declined) (PP (IN by) (NP (NP (QP (RB nearly) ($ $) (CD 842) (CD billion))) (PRN (-LRB- -LRB-) (NP (CD 2) (NN percent)) (-RRB- -RRB-))) (ADVP (RB largely))) (PP (IN as) (NP (NP (DT a) (NN result)) (PP (IN of) (NP (NP (DT the) (NN drop)) (PP (IN in) (NP (NP (DT the) (NN market) (NN value)) (PP (IN of) (NP (NP (NNS households) (POS ')) (NN stock) (NNS holdings))))))))))) (. .)))",The value of households' stock holdings dropped and this contributed to a decline in household wealth.,( ( ( ( ( ( The value ) ( of ( ( households ' ) ( stock holdings ) ) ) ) dropped ) and ) ( this ( ( contributed ( to ( a decline ) ) ) ( in ( household wealth ) ) ) ) ) . ),(ROOT (S (S (NP (NP (DT The) (NN value)) (PP (IN of) (NP (NP (NNS households) (POS ')) (NN stock) (NNS holdings)))) (VP (VBD dropped))) (CC and) (S (NP (DT this)) (VP (VBD contributed) (PP (TO to) (NP (DT a) (NN decline))) (PP (IN in) (NP (NN household) (NN wealth))))) (. .))),government,0
4081,4081n,Thurmond announced a few weeks ago that he won't run again.,( Thurmond ( ( ( announced ( ( a ( few weeks ) ) ago ) ) ( that ( he ( ( wo n't ) ( run again ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Thurmond)) (VP (VBD announced) (ADVP (NP (DT a) (JJ few) (NNS weeks)) (RB ago)) (SBAR (IN that) (S (NP (PRP he)) (VP (MD wo) (RB n't) (VP (VB run) (ADVP (RB again))))))) (. .))),Thurmond was defeated in six previous elections.,( Thurmond ( ( was ( defeated ( in ( six ( previous elections ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Thurmond)) (VP (VBD was) (VP (VBN defeated) (PP (IN in) (NP (CD six) (JJ previous) (NNS elections))))) (. .))),slate,1
128025,128025c,Auditors will need to exercise professional judgment in assessing the significance of audit results or findings.,( Auditors ( ( will ( need ( to ( ( exercise ( professional judgment ) ) ( in ( assessing ( ( the significance ) ( of ( audit ( ( results or ) findings ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNS Auditors)) (VP (MD will) (VP (VB need) (S (VP (TO to) (VP (VB exercise) (NP (JJ professional) (NN judgment)) (PP (IN in) (S (VP (VBG assessing) (NP (NP (DT the) (NN significance)) (PP (IN of) (NP (NN audit) (NNS results) (CC or) (NNS findings)))))))))))) (. .))),Auditors are not responsible for the assessment of audit results.,( Auditors ( ( ( are not ) ( responsible ( for ( ( the assessment ) ( of ( audit results ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNS Auditors)) (VP (VBP are) (RB not) (ADJP (JJ responsible) (PP (IN for) (NP (NP (DT the) (NN assessment)) (PP (IN of) (NP (NN audit) (NNS results))))))) (. .))),government,2
5663,5663c,"Although a great deal of attention has been paid to the wealth effect from the stock market boom of the 1990s, half of American households did not own stocks as of 1998, according to the 1998 Survey of Consumer Finance.","( ( Although ( ( ( a ( great deal ) ) ( of attention ) ) ( has ( been ( ( paid ( to ( the ( wealth effect ) ) ) ) ( from ( ( the ( stock ( market boom ) ) ) ( of ( the 1990s ) ) ) ) ) ) ) ) ) ( , ( ( half ( of ( American households ) ) ) ( ( ( did not ) ( ( ( own ( stocks ( as ( of 1998 ) ) ) ) , ) ( according ( to ( ( the ( 1998 Survey ) ) ( of ( Consumer Finance ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (SBAR (IN Although) (S (NP (NP (DT a) (JJ great) (NN deal)) (PP (IN of) (NP (NN attention)))) (VP (VBZ has) (VP (VBN been) (VP (VBN paid) (PP (TO to) (NP (DT the) (NN wealth) (NN effect))) (PP (IN from) (NP (NP (DT the) (NN stock) (NN market) (NN boom)) (PP (IN of) (NP (DT the) (NNS 1990s)))))))))) (, ,) (NP (NP (NN half)) (PP (IN of) (NP (JJ American) (NNS households)))) (VP (VBD did) (RB not) (VP (VB own) (NP (NP (NNS stocks)) (PP (RB as) (IN of) (NP (CD 1998)))) (, ,) (PP (VBG according) (PP (TO to) (NP (NP (DT the) (CD 1998) (NN Survey)) (PP (IN of) (NP (NNP Consumer) (NNP Finance)))))))) (. .)))",There was no stock market boom in the 1990s. ,( There ( ( was ( ( no ( stock ( market boom ) ) ) ( in ( the 1990s ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBD was) (NP (NP (DT no) (NN stock) (NN market) (NN boom)) (PP (IN in) (NP (DT the) (NNS 1990s))))) (. .))),government,2
